0,4.07632,0.103802
1,4.06661,0.0964936
2,4.06314,0.0914265
3,4.06459,0.0908348
4,4.05223,0.0871029
5,4.04572,0.0820807
6,4.04582,0.0810009
7,4.03079,0.0811368
8,4.01606,0.080996
9,4.00213,0.0735758
10,3.99006,0.0788481
11,3.98093,0.0772848
12,3.97138,0.0781801
13,3.96662,0.0786208
14,3.95348,0.0778567
15,3.93858,0.0778369
16,3.93397,0.0782574
17,3.91455,0.079022
18,3.89069,0.0809366
19,3.88407,0.0783638
20,3.86707,0.0808794
21,3.84833,0.0814501
22,3.83511,0.0817337
23,3.83063,0.0824218
24,3.81298,0.0827424
25,3.79625,0.0836467
26,3.79155,0.0838462
27,3.77388,0.0863176
28,3.76209,0.0902406
29,3.61051,0.0605491
30,3.60586,0.0604711
31,0,-nan
32,0,-nan
33,0,-nan
34,0,-nan
35,0,-nan
36,0,-nan
37,0,-nan
38,0,-nan
39,0,-nan
40,0,-nan
41,0,-nan
42,0,-nan
43,0,-nan
44,0,-nan
45,0,-nan
46,0,-nan
47,0,-nan
48,0,-nan
49,0,-nan
50,0,-nan
51,0,-nan
52,0,-nan
53,0,-nan
54,0,-nan
55,0,-nan
56,0,-nan
57,0,-nan
58,0,-nan
59,0,-nan
60,0,-nan
61,0,-nan
62,0,-nan
63,0,-nan
64,0,-nan
65,0,-nan
66,0,-nan
67,0,-nan
68,0,-nan
69,0,-nan
70,0,-nan
71,0,-nan
72,0,-nan
73,0,-nan
74,0,-nan
75,0,-nan
76,0,-nan
77,0,-nan
78,0,-nan
79,0,-nan
80,3.11515,0.0195383
81,3.10071,0.0213033
82,3.09762,0.0212679
83,3.09101,0.0196896
84,3.05292,0.0182376
85,3.04977,0.0182188
86,3.0336,0.0199538
87,2.99819,0.0223724
88,2.99516,0.0223499
89,2.95431,0.0243469
90,2.92518,0.0262223
91,2.89008,0.0282569
92,2.88604,0.0302874
93,2.85369,0.0334679
94,2.8243,0.0385195
95,2.81876,0.0382546
96,2.78549,0.0408293
97,2.75781,0.0413821
98,2.75519,0.0413428
99,2.73967,0.0447127
100,2.73388,0.0460214
101,2.73272,0.0477481
102,2.72945,0.0486487
103,2.72907,0.0502322
104,2.73119,0.0525981
105,2.73406,0.0564506
106,2.73034,0.0557546
107,2.73277,0.0577999
108,2.73684,0.0591809
109,2.73379,0.0589826
110,2.74015,0.0619274
111,2.74807,0.0642564
112,2.74553,0.0650748
113,2.75106,0.0658157
114,2.75567,0.0672374
115,2.75938,0.0701872
116,2.75671,0.0686703
117,2.76087,0.0697774
118,2.76847,0.0696041
119,2.76538,0.0692172
120,2.77072,0.0681604
121,2.77648,0.0682013
122,2.77204,0.0668116
123,2.77337,0.0646732
124,2.77375,0.0626611
125,2.77575,0.0627865
126,2.77209,0.060129
127,2.7744,0.0577029
128,2.78056,0.0572904
129,2.77624,0.0555846
130,2.77757,0.0533335
131,2.78039,0.0515103
132,2.77656,0.0500383
133,2.77753,0.0480731
134,2.77971,0.0456591
135,2.78258,0.0473973
136,2.78116,0.0449429
137,2.78551,0.0435876
138,2.78937,0.0429342
139,2.78643,0.0427044
140,2.78844,0.0423276
141,2.79082,0.0421218
142,2.7878,0.0414161
143,2.78892,0.04038
144,2.79106,0.0405901
145,2.79045,0.0421231
146,2.79117,0.040065
147,2.79396,0.0390475
148,2.79702,0.039499
149,2.79433,0.038829
150,2.79498,0.0380345
151,2.79703,0.0381421
152,2.7925,0.0370897
153,2.79023,0.03688
154,2.79063,0.0368616
155,2.78467,0.0379506
156,2.77947,0.0407962
157,2.77369,0.0438475
158,2.77358,0.0453459
159,2.7655,0.0484352
160,2.75946,0.0519012
161,2.75928,0.0530534
162,2.7509,0.056079
163,2.74712,0.0593701
164,2.74737,0.0606271
165,2.74281,0.0613485
166,2.74167,0.0615056
167,2.74324,0.0612234
168,2.74607,0.0631301
169,2.74503,0.0610013
170,2.74745,0.0607154
171,2.75198,0.0603327
172,2.74977,0.0596592
173,2.75355,0.0585946
174,2.75947,0.0585779
175,2.75674,0.0573534
176,2.76114,0.0561319
177,2.76658,0.0558907
178,2.76746,0.0587512
179,2.76907,0.055804
180,2.77241,0.0559356
181,2.77724,0.0564264
182,2.77489,0.0562433
183,2.77811,0.0575281
184,2.78252,0.0585493
185,2.77935,0.0574397
186,2.7813,0.0578093
187,2.78399,0.0583254
188,2.78144,0.0592503
189,2.78397,0.0587016
190,2.79153,0.0613492
191,2.7953,0.0620188
192,2.79255,0.0614953
193,2.79501,0.0622539
194,2.79896,0.0625845
195,2.79555,0.0619302
196,2.79685,0.0615268
197,2.80121,0.061869
198,2.79794,0.0619173
199,2.79979,0.0621676
200,2.80208,0.0620732
201,2.80489,0.0646548
202,2.80198,0.0640448
203,2.80348,0.0655405
204,2.80757,0.0667419
205,2.80238,0.0665995
206,2.80123,0.0666973
207,2.80479,0.0674218
208,2.80141,0.0676926
209,2.80085,0.0678674
210,2.80399,0.0680983
211,2.80103,0.0707742
212,2.79858,0.0694533
213,2.79774,0.0696027
214,2.80129,0.0702717
215,2.79502,0.0694344
216,2.7907,0.0688274
217,2.7924,0.0691934
218,2.78855,0.0686597
219,2.78618,0.068393
220,2.78878,0.0686046
221,2.7822,0.0670276
222,2.77847,0.066225
223,2.77745,0.0639766
224,2.77799,0.06605
225,2.7731,0.0635722
226,2.77107,0.0621758
227,2.77372,0.0622893
228,2.76925,0.0611525
229,2.76688,0.0597554
230,2.76921,0.0595067
231,2.76415,0.0579133
232,2.76002,0.0544838
233,2.76151,0.0530861
234,2.75713,0.0527208
235,2.75303,0.0504223
236,2.7506,0.0489
237,2.75381,0.0488992
238,2.75006,0.047258
239,2.74699,0.0459089
240,2.7491,0.0460289
241,2.74649,0.0444248
242,2.74697,0.0430664
243,2.75055,0.0431579
244,2.74872,0.0421011
245,2.74937,0.0410034
246,2.75175,0.0393317
247,2.75281,0.0404702
248,2.75432,0.0379761
249,2.75747,0.0358598
250,2.76113,0.0347405
251,2.76093,0.0337825
252,2.76638,0.032024
253,2.77243,0.0304219
254,2.77259,0.0299215
255,2.77849,0.0281944
256,2.78459,0.0268529
257,2.78418,0.0265977
258,2.7882,0.0251355
259,2.79211,0.0249892
260,2.79648,0.0248461
261,2.79724,0.0248204
262,2.80152,0.0242949
263,2.80454,0.0249123
264,2.80462,0.0244508
265,2.80639,0.0236451
266,2.80979,0.0232489
267,2.80953,0.0229304
268,2.80968,0.0217863
269,2.81137,0.0211213
270,2.81152,0.0211707
271,2.81255,0.020555
272,2.81226,0.0197378
273,2.81405,0.019692
274,2.81159,0.0182795
275,2.8097,0.0176099
276,2.81143,0.0176042
277,2.80881,0.0171419
278,2.80775,0.0167761
279,2.80968,0.0168608
280,2.80965,0.0169453
281,2.80872,0.01743
282,2.80771,0.0173127
283,2.80964,0.0174942
284,2.81067,0.0170472
285,2.81377,0.0172369
286,2.81864,0.017078
287,2.81919,0.0170165
288,2.82092,0.016951
289,2.82392,0.017148
290,2.82551,0.0170602
291,2.82922,0.0166149
292,2.83217,0.0167938
293,2.83401,0.0168633
294,2.83878,0.0168472
295,2.84543,0.0168623
296,2.85116,0.0171451
297,2.85306,0.0171009
298,2.85705,0.016501
299,2.86075,0.0167094
300,2.86282,0.0167331
301,2.87053,0.0165489
302,2.87919,0.0159114
303,2.88128,0.0160179
304,2.88745,0.016675
305,2.89457,0.0163762
306,2.89593,0.0175883
307,2.89476,0.0182699
308,2.89469,0.0188308
309,2.89741,0.0190317
310,2.89588,0.0197505
311,2.89552,0.0194058
312,2.89975,0.0199307
313,2.89559,0.0207393
314,2.89143,0.0219731
315,2.89388,0.0219918
316,2.88808,0.0226782
317,2.88323,0.0233939
318,2.88105,0.0223097
319,2.88281,0.0233937
320,2.88117,0.0240495
321,2.87689,0.0250953
322,2.87971,0.0252583
323,2.88059,0.0253409
324,2.87845,0.025799
325,2.8819,0.0262074
326,2.88456,0.0262315
327,2.89632,0.00860262
328,2.89903,0.00861063
329,2.90176,0.00861864
330,3.08484,0.0398563
331,3.22641,0.0661337
332,3.23343,0.060909
333,3.23655,0.0609679
334,3.38947,0.0562216
335,3.56609,0.0165386
336,3.61927,0
337,3.62286,0
338,0,-nan
339,0,-nan
340,0,-nan
341,0,-nan
342,0,-nan
343,0,-nan
344,0,-nan
345,0,-nan
346,0,-nan
347,0,-nan
348,0,-nan
349,0,-nan
350,0,-nan
351,0,-nan
352,0,-nan
353,0,-nan
354,0,-nan
355,0,-nan
356,0,-nan
357,0,-nan
358,0,-nan
359,0,-nan
360,0,-nan
361,0,-nan
362,0,-nan
363,0,-nan
364,0,-nan
365,1.02818,0
366,1.02936,0
367,1.03056,0
368,0,-nan
369,0,-nan
370,0,-nan
371,0,-nan
372,0,-nan
373,0,-nan
374,0,-nan
375,0,-nan
