-2.21679,-1.22122,3.19544,4.07632 
-2.2042,-1.22,3.19224,4.06661 
-2.195,-1.22064,3.19392,4.06314 
-2.18843,-1.22276,3.19947,4.06459 
-2.1744,-1.22071,3.19412,4.05223 
-2.16352,-1.22042,3.19337,4.04572 
-2.15616,-1.22213,3.19782,4.04582 
-2.14073,-1.21925,3.19029,4.03079 
-2.12548,-1.21645,3.18297,4.01606 
-2.11068,-1.21388,3.17625,4.00213 
-2.09688,-1.21186,3.17097,3.99006 
-2.08464,-1.21073,3.168,3.98093 
-2.07217,-1.20946,3.16467,3.97138 
-2.06221,-1.20964,3.16514,3.96662 
-2.04789,-1.20725,3.1589,3.95348 
-2.03268,-1.20432,3.15123,3.93858 
-2.02279,-1.20452,3.15176,3.93397 
-2.00531,-1.20018,3.14039,3.91455 
-1.9856,-1.19445,3.12541,3.89069 
-1.97471,-1.194,3.12424,3.88407 
-1.95857,-1.19035,3.11469,3.86707 
-1.94158,-1.18615,3.1037,3.84833 
-1.92741,-1.18364,3.09712,3.83511 
-1.91764,-1.18381,3.09757,3.83063 
-1.9013,-1.17991,3.08735,3.81298 
-1.88544,-1.17627,3.07783,3.79625 
-1.87557,-1.17634,3.07803,3.79155 
-1.85931,-1.17239,3.06767,3.77388 
-1.84597,-1.17024,3.06207,3.76209 
-1.76434,-1.12455,2.9425,3.61051 
-1.75479,-1.12455,2.9425,3.60586 
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
