-2.23946,-1.23371,3.22812,4.11801 
-2.22578,-1.23194,3.22349,4.10641 
-2.21629,-1.23248,3.2249,4.10255 
-2.21035,-1.23501,3.23152,4.10532 
-2.19404,-1.23174,3.22298,4.08884 
-2.18219,-1.23095,3.22091,4.08062 
-2.17465,-1.23261,3.22525,4.08052 
-2.15892,-1.22961,3.21741,4.06505 
-2.14451,-1.22734,3.21146,4.052 
-2.129,-1.22441,3.2038,4.03685 
-2.11675,-1.22335,3.20101,4.02786 
-2.10349,-1.22168,3.19664,4.01692 
-2.09094,-1.22041,3.19333,4.00734 
-2.08101,-1.22066,3.19398,4.00276 
-2.06681,-1.2184,3.18807,3.98998 
-2.05152,-1.21548,3.18043,3.97509 
-2.0421,-1.21602,3.18184,3.97152 
-2.02431,-1.21155,3.17015,3.95165 
-2.00433,-1.20572,3.15489,3.92739 
-1.99226,-1.20461,3.15199,3.91857 
-1.97501,-1.20035,3.14083,3.89953 
-1.95078,-1.19177,3.1184,3.86656 
-1.93207,-1.1865,3.1046,3.84438 
-1.92203,-1.18652,3.10467,3.8394 
-1.90345,-1.18124,3.09085,3.81731 
-1.88166,-1.17391,3.07166,3.78864 
-1.87109,-1.17353,3.07067,3.78248 
-1.85107,-1.16719,3.05409,3.75716 
-1.83197,-1.16137,3.03884,3.73356 
-1.74892,-1.11472,2.91679,3.57896 
-1.7392,-1.11456,2.91636,3.57382 
-1.70639,-1.09952,2.877,3.52106 
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
-1.28296,-1.05098,2.75,3.21139 
-1.26287,-1.04177,2.7259,3.17973 
-1.25402,-1.04177,2.7259,3.17623 
-1.23851,-1.0362,2.71132,3.15577 
-1.23041,-1.03679,2.71286,3.15412 
-1.22194,-1.03707,2.7136,3.15155 
-1.21501,-1.03867,2.7178,3.15302 
-1.20682,-1.03922,2.71924,3.1513 
-1.20339,-1.0439,2.73148,3.1621 
-1.19465,-1.04401,2.73176,3.15906 
-1.18164,-1.04036,2.72222,3.1447 
-1.17385,-1.04128,2.72463,3.14417 
-1.17562,-1.05078,2.74946,3.1695 
-1.16284,-1.04731,2.74039,3.15575 
-1.12958,-1.02519,2.68252,3.08592 
-1.12087,-1.02519,2.68252,3.08274 
-1.10108,-1.01497,2.65577,3.04888 
-1.07754,-1.00111,2.61951,3.00418 
-1.06902,-1.00109,2.61946,3.00109 
-1.04801,-0.98928,2.58856,2.9627 
-1.02848,-0.978701,2.56087,2.92809 
-1.00923,-0.968203,2.5334,2.8938 
-1.00057,-0.967775,2.53228,2.88967 
-0.981722,-0.957412,2.50517,2.85592 
-0.965782,-0.949735,2.48509,2.83026 
-0.95425,-0.946298,2.47609,2.81729 
-0.934394,-0.934477,2.44516,2.77942 
-0.919372,-0.92733,2.42646,2.75552 
-0.911498,-0.92733,2.42646,2.7529 
-0.901341,-0.924989,2.42034,2.74336 
-0.892615,-0.924088,2.41798,2.73812 
-0.885574,-0.924933,2.42019,2.73807 
-0.877317,-0.924506,2.41907,2.73428 
-0.870244,-0.925335,2.42124,2.73422 
-0.86372,-0.92677,2.42499,2.73597 
-0.857294,-0.928333,2.42909,2.7381 
-0.848801,-0.927669,2.42735,2.73369 
-0.842029,-0.928887,2.43054,2.73484 
-0.836039,-0.931004,2.43608,2.73865 
-0.827888,-0.93073,2.43536,2.73544 
-0.822292,-0.93335,2.44221,2.74075 
-0.816826,-0.93617,2.44959,2.74665 
-0.808763,-0.93604,2.44925,2.74392 
-0.803045,-0.938649,2.45608,2.74923 
-0.796604,-0.940458,2.46081,2.75221 
-0.790052,-0.942168,2.46529,2.7549 
-0.781697,-0.941741,2.46417,2.75138 
-0.775337,-0.943736,2.46939,2.75493 
-0.76979,-0.946772,2.47733,2.76155 
-0.761419,-0.946362,2.47626,2.75812 
-0.755335,-0.948816,2.48268,2.76306 
-0.749461,-0.951588,2.48993,2.76893 
-0.740742,-0.95077,2.48779,2.76438 
